unit,landuse,geo\time	2015 	2012 	2009 
PC,LUD5,SE32	: 	0 u	0 u
PC,LUD5,SE33	0 u	: 	: 
PC,LUD5,SI	0 u	0.2 u	0.2 u
PC,LUD5,SI0	0 u	0.2 u	0.2 u
PC,LUD5,SI03	: 	0.1 u	0.3 u
PC,LUD5,SI04	0.1 u	0.3 u	0.1 u
PC,LUD5,SK	0.1 u	0 u	0.1 u
PC,LUD5,SK0	0.1 u	0 u	0.1 u
PC,LUD5,SK02	0.2 u	: 	0.1 u
PC,LUD5,SK03	0.2 u	: 	: 
PC,LUD5,SK04	: 	0.1 u	0.1 u
PC,LUD5,UK	0.2 	0.1 	0.1 
PC,LUD5,UKC	0.2 u	: 	: 
PC,LUD5,UKC2	0.3 u	: 	: 
PC,LUD5,UKD	0.3 u	0.5 u	0.4 u
PC,LUD5,UKD3	: 	: 	1.3 u
PC,LUD5,UKD4	0.4 u	1.5 u	0.8 u
PC,LUD5,UKD6	0.7 u	: 	: 
PC,LUD5,UKD7	1.9 u	2.8 u	1.9 u
PC,LUD5,UKE	0.1 u	0.1 u	: 
PC,LUD5,UKE1	0.5 u	: 	: 
PC,LUD5,UKE4	: 	0.7 u	: 
PC,LUD5,UKF	0.4 u	: 	0.1 u
PC,LUD5,UKF1	0.7 u	: 	0.4 u
PC,LUD5,UKF2	0.7 u	: 	: 
PC,LUD5,UKG	0.1 u	0.2 u	0.1 u
PC,LUD5,UKG2	0.2 u	0.4 u	0.2 u
PC,LUD5,UKH	0.3 u	0.1 u	0.3 u
PC,LUD5,UKH1	0.3 u	0.2 u	0.2 u
PC,LUD5,UKH2	0.6 u	: 	0.5 u
PC,LUD5,UKH3	: 	: 	0.5 u
PC,LUD5,UKJ	0 u	: 	0.2 u
PC,LUD5,UKJ1	0.1 u	: 	0.3 u
PC,LUD5,UKJ4	: 	: 	0.5 u
PC,LUD5,UKK	0.1 u	0.1 u	: 
PC,LUD5,UKK1	: 	0.3 u	: 
PC,LUD5,UKK2	0.6 u	: 	: 
PC,LUD5,UKL	0.2 u	0.1 u	0.1 u
PC,LUD5,UKL1	0.1 u	0.2 u	0.1 u
PC,LUD5,UKL2	0.2 u	: 	: 
PC,LUD5,UKM	0.1 u	0.1 	0 u
PC,LUD5,UKM2	: 	0.2 u	0.1 u
PC,LUD5,UKM3	0.4 u	0.1 u	0.1 u
PC,LUD5,UKM5	0.5 u	: 	: 
PC,LUD5,UKM6	: 	0 u	: 
PC,LUD5,UKN	0.4 u	0.1 u	0.2 u
PC,LUD5,UKN0	0.4 u	0.1 u	0.2 u
PC,LUD6,AT	2.6 	2.3 	2.3 
PC,LUD6,AT1	3.5 	3.5 	3.2 
PC,LUD6,AT11	4 	3.9 	5 
PC,LUD6,AT12	2.7 	2.9 	2.4 
PC,LUD6,AT13	35.9 	25.5 	25.8 
PC,LUD6,AT2	1.8 	1.4 	1.7 
PC,LUD6,AT21	1.6 	1.2 	1.2 
PC,LUD6,AT22	1.9 	1.5 	2.1 
PC,LUD6,AT3	2.5 	2.2 	2.1 
PC,LUD6,AT31	3.5 	3.2 	3 
PC,LUD6,AT32	2.2 	2 	1.8 
PC,LUD6,AT33	1.3 	1.2 	1.1 
PC,LUD6,AT34	3.6 	3.2 	3.1 
PC,LUD6,BE	5.2 	4.4 	4.9 
PC,LUD6,BE1	15.4 u	12.3 u	17.9 u
PC,LUD6,BE10	15.4 u	12.3 u	17.9 u
PC,LUD6,BE2	7 	5.6 	6.8 
PC,LUD6,BE21	8.6 	7.9 	9.3 
PC,LUD6,BE22	3.1 	3 	2.5 u
PC,LUD6,BE23	7.1 	6.6 	7.2 
PC,LUD6,BE24	8.7 	6.6 	8.9 
PC,LUD6,BE25	7.4 	4 	6 
PC,LUD6,BE3	3.5 	3.4 	3.2 
PC,LUD6,BE31	7.2 	4.8 	6.6 u
PC,LUD6,BE32	4 	3.4 	3.5 
PC,LUD6,BE33	5.7 	5.2 	5.9 
PC,LUD6,BE34	2.1 	2.8 	2 
PC,LUD6,BE35	1.5 	1.8 	0.6 
PC,LUD6,BG	1.4 	1 	: 
PC,LUD6,BG3	1.5 	1.2 	: 
PC,LUD6,BG31	1.8 	1.4 	: 
PC,LUD6,BG32	1.7 	1.6 	: 
PC,LUD6,BG33	1.4 	0.9 	: 
PC,LUD6,BG34	1.3 	0.8 	: 
PC,LUD6,BG4	1.1 	0.8 	: 
PC,LUD6,BG41	1 	0.8 	: 
PC,LUD6,BG42	1.2 	0.8 	: 
PC,LUD6,CY	3.4 	2.8 	: 
PC,LUD6,CY0	3.4 	2.8 	: 
PC,LUD6,CY00	3.4 	2.8 	: 
PC,LUD6,CZ	2.8 	2.4 	2.3 
PC,LUD6,CZ0	2.8 	2.4 	2.3 
PC,LUD6,CZ01	31.7 	23.2 	25.8 
PC,LUD6,CZ02	3.7 	3.4 	2.9 
PC,LUD6,CZ03	1.8 	1.4 	1.4 
PC,LUD6,CZ04	2.9 	2.5 	3.2 
PC,LUD6,CZ05	2 	2 	1.5 
PC,LUD6,CZ06	2.8 	2.4 	2 
PC,LUD6,CZ07	3 	2.4 	2.2 
PC,LUD6,CZ08	2.3 	2.6 	2.6 
PC,LUD6,DE	4.5 	4 	4 
PC,LUD6,DE1	4.8 	4 	4.2 
PC,LUD6,DE11	4.6 	3.8 	4.1 
PC,LUD6,DE12	6.6 	5.8 	5.9 
PC,LUD6,DE13	4.4 	3.7 	3.4 
PC,LUD6,DE14	4.1 	3.2 	3.8 
PC,LUD6,DE2	4.2 	3.7 	4.1 
PC,LUD6,DE21	3.8 	3.4 	3.6 
PC,LUD6,DE22	3.7 	3.6 	3.3 
PC,LUD6,DE23	4.5 	3.5 	5 
PC,LUD6,DE24	4 	3.3 	3.5 
PC,LUD6,DE25	4.9 	4.3 	5.1 
PC,LUD6,DE26	5.6 	5.4 	5.8 
PC,LUD6,DE27	3.5 	2.9 	3.4 
PC,LUD6,DE3	13.7 	11 	4.5 u
PC,LUD6,DE30	13.7 	11 	4.5 u
PC,LUD6,DE4	3 	2.8 	3 
PC,LUD6,DE40	3 	2.8 	3 
PC,LUD6,DE5	21 	16 	12.9 u
PC,LUD6,DE50	21 	16 	12.9 u
PC,LUD6,DE6	22 	17.5 	15.5 
PC,LUD6,DE60	22 	17.5 	15.5 
PC,LUD6,DE7	5.2 	5.1 	4.3 
PC,LUD6,DE71	5.5 	5.2 	4.8 
PC,LUD6,DE72	4.7 	4.1 	3.4 
PC,LUD6,DE73	5.4 	5.7 	4.4 
PC,LUD6,DE8	2.4 	2.2 	2.2 
PC,LUD6,DE80	2.4 	2.2 	2.2 
PC,LUD6,DE9	3.9 	3.7 	4 
PC,LUD6,DE91	4.3 	4.6 	4.3 
PC,LUD6,DE92	4 	4.2 	3.6 
PC,LUD6,DE93	4.4 	3.9 	4.5 
PC,LUD6,DE94	3.2 	2.8 	3.7 
PC,LUD6,DEA	7.4 	6.4 	6.1 
PC,LUD6,DEA1	13.5 	11.2 	9.3 
PC,LUD6,DEA2	6.1 	6.5 	6.6 
PC,LUD6,DEA3	5.9 	5.6 	5.2 
PC,LUD6,DEA4	4.7 	3.6 	3.1 
PC,LUD6,DEA5	8 	6.3 	6.7 
PC,LUD6,DEB	5.4 	4.5 	4.4 
PC,LUD6,DEB1	5.1 	4.8 	4.5 
PC,LUD6,DEB2	5.5 	4.3 	4.3 
PC,LUD6,DEB3	5.8 	4.4 	4.4 
PC,LUD6,DEC	5 	4.6 	6 
PC,LUD6,DEC0	5 	4.6 	6 
PC,LUD6,DED	4.5 	3.6 	3.6 
PC,LUD6,DED2	4.2 	3.5 	3.9 
PC,LUD6,DED4	3.6 	3.2 	2.7 
PC,LUD6,DED5	6.8 	4.6 	4.3 
PC,LUD6,DEE	3.4 	2.9 	3 
PC,LUD6,DEE0	3.4 	2.9 	3 
PC,LUD6,DEF	4.9 	4.4 	4.1 
PC,LUD6,DEF0	4.9 	4.4 	4.1 
PC,LUD6,DEG	3 	3.1 	3.4 
PC,LUD6,DEG0	3 	3.1 	3.4 
PC,LUD6,DK	3.7 	3.1 	3 
PC,LUD6,DK0	3.7 	3.1 	3 
PC,LUD6,DK01	8.1 	6.5 	4.6 
PC,LUD6,DK02	3.9 	3.5 	3.3 
PC,LUD6,DK03	2.9 	2.3 	2.1 
PC,LUD6,DK04	3.4 	2.4 	2.6 
PC,LUD6,DK05	4.1 	4.1 	4.2 
PC,LUD6,EE	1.5 	1.2 	1.1 
PC,LUD6,EE0	1.5 	1.2 	1.1 
PC,LUD6,EE00	1.5 	1.2 	1.1 
PC,LUD6,EL	1.8 	1.7 	1.9 
PC,LUD6,EL3	6.6 	6.9 	7.7 
PC,LUD6,EL30	6.6 	6.9 	7.7 
PC,LUD6,EL4	1.9 	1.9 	1.1 
PC,LUD6,EL41	1.6 	1.2 u	: 
PC,LUD6,EL42	2.5 	2.6 	: 
PC,LUD6,EL43	1.7 	1.8 	2.3 
PC,LUD6,EL5	1.5 	1.4 	2.2 
PC,LUD6,EL51	1.7 	1.6 	2.3 
PC,LUD6,EL52	1.9 	1.6 	2.9 
PC,LUD6,EL53	1.3 	1.5 	2 
PC,LUD6,EL54	0.8 	0.9 	1 
PC,LUD6,EL6	1.6 	1.6 	1.6 
PC,LUD6,EL61	1.7 	1.7 	1.4 
PC,LUD6,EL62	1.4 u	1 u	: 
PC,LUD6,EL63	1.7 	1.5 	1.8 
PC,LUD6,EL64	1.6 	1.6 	1.5 
PC,LUD6,EL65	1.6 	1.6 	1.9 
PC,LUD6,ES	2.1 	1.7 	1.7 
PC,LUD6,ES1	2.6 	2.4 	2.3 
PC,LUD6,ES11	3.1 	2.7 	2.7 
PC,LUD6,ES12	1.2 	1.6 	1.5 
PC,LUD6,ES13	2.5 	2.1 	1.5 
PC,LUD6,ES2	1.9 	1.6 	1.5 
PC,LUD6,ES21	4 	3.4 	2.9 
PC,LUD6,ES22	2.1 	1.3 	1.8 
PC,LUD6,ES23	3 	2.7 	2.2 
PC,LUD6,ES24	1.4 	1.3 	1.2 
PC,LUD6,ES3	5.5 	4.2 	4.5 
PC,LUD6,ES30	5.5 	4.2 	4.5 
PC,LUD6,ES4	1.6 	1.3 	1.4 
PC,LUD6,ES41	1.7 	1.4 	1.5 
PC,LUD6,ES42	1.5 	1.3 	1.4 
PC,LUD6,ES43	1.3 	1 	1.1 
PC,LUD6,ES5	3.2 	2.5 	2.3 
PC,LUD6,ES51	3.6 	2.7 	2.7 
PC,LUD6,ES52	3.1 	2.4 	2.3 
PC,LUD6,ES53	1.4 	1.1 	: 
PC,LUD6,ES6	2 	1.7 	1.5 
PC,LUD6,ES61	1.8 	1.6 	1.4 
PC,LUD6,ES62	3.1 	2.3 	1.6 
PC,LUD6,EU27_2007	2.4 	2.2 	: 
PC,LUD6,EU27_2020	2.4 	: 	: 
PC,LUD6,EU28	2.4 	: 	: 
PC,LUD6,EU_V	2.6 	2.3 	2.3 
PC,LUD6,FI	1.7 	1.4 	1.7 
PC,LUD6,FI1	1.7 	1.4 	1.8 
PC,LUD6,FI19	2.7 	2.2 	3 
PC,LUD6,FI1B	4 	3.4 	3.9 
PC,LUD6,FI1C	2.7 	2.2 	2.6 
PC,LUD6,FI1D	1.2 	1 	1.2 
PC,LUD6,FI2	: 	0.7 u	: 
PC,LUD6,FI20	: 	0.7 u	: 
PC,LUD6,FR	3.1 	3.2 	2.9 
PC,LUD6,FR1	8 	7.5 	5.7 
PC,LUD6,FR10	8 	7.5 	5.7 
PC,LUD6,FR2	2.5 	2.6 	2.4 
PC,LUD6,FR21	2.4 	2.6 	2 
PC,LUD6,FR22	2.2 	2 	2.4 
PC,LUD6,FR23	2.8 	3.1 	2.9 
PC,LUD6,FR24	2.7 	2.8 	2.6 
PC,LUD6,FR25	2.4 	2.6 	2.3 
PC,LUD6,FR26	2.5 	2.5 	2.3 
PC,LUD6,FR3	5.1 	5.6 	3.7 
PC,LUD6,FR30	5.1 	5.6 	3.7 
PC,LUD6,FR4	2.9 	2.9 	3.1 
PC,LUD6,FR41	2.9 	3 	3.2 
PC,LUD6,FR42	3.9 	3.7 	4.1 
PC,LUD6,FR43	2.4 	2.4 	2.4 
PC,LUD6,FR5	3.9 	4.2 	4.2 
PC,LUD6,FR51	4.3 	5 	4.6 
PC,LUD6,FR52	4.1 	4.2 	4.5 
PC,LUD6,FR53	3.3 	3.2 	3.3 
PC,LUD6,FR6	2.7 	2.7 	2.3 
PC,LUD6,FR61	2.8 	2.8 	2.7 
PC,LUD6,FR62	2.4 	2.6 	1.8 
PC,LUD6,FR63	3 	2.8 	2.8 
PC,LUD6,FR7	3.2 	3.1 	3 
PC,LUD6,FR71	3.2 	3.2 	3 
PC,LUD6,FR72	3.2 	2.9 	2.9 
PC,LUD6,FR8	2.7 	2.8 	2.8 
PC,LUD6,FR81	3 	3 	2.9 
PC,LUD6,FR82	2.9 	3.2 	3 
PC,LUD6,FR83	0.8 	0.8 	1.7 
PC,LUD6,HR	2.3 	: 	: 
PC,LUD6,HR0	2.3 	: 	: 
PC,LUD6,HR03	2.3 	: 	: 
PC,LUD6,HR04	2.3 	: 	: 
PC,LUD6,HU	1.9 	1.7 	1.9 
PC,LUD6,HU1	5.2 	4 	3.6 
PC,LUD6,HU10	5.2 	4 	3.6 
PC,LUD6,HU2	1.8 	1.5 	1.6 
PC,LUD6,HU21	3 	2.1 	2.4 
PC,LUD6,HU22	0.7 	0.6 	0.7 
PC,LUD6,HU23	1.8 	1.9 	1.7 
PC,LUD6,HU3	1.4 	1.5 	1.9 
PC,LUD6,HU31	1.2 	1.4 	2.2 
PC,LUD6,HU32	2 	1.8 	2.4 
PC,LUD6,HU33	1.1 	1.3 	1.2 
PC,LUD6,IE	1.7 	1.5 	1.5 
PC,LUD6,IE0	1.8 	1.5 	1.5 
PC,LUD6,IE01	1.1 	0.8 	0.7 
PC,LUD6,IE02	2.4 	2.1 	2.2 
PC,LUD6,IT	3.1 	2.7 	2.7 
PC,LUD6,ITC	4.1 	3.5 	3.6 
PC,LUD6,ITC1	3.2 	2.8 	2.9 
PC,LUD6,ITC2	1.1 	0.7 u	1.1 u
PC,LUD6,ITC3	3.4 	3.4 	3.8 
PC,LUD6,ITC4	5.7 	4.7 	4.7 
PC,LUD6,ITF	2.7 	2.2 	2.3 
PC,LUD6,ITF1	2.3 	2 	1.8 
PC,LUD6,ITF2	2 	1.6 	1.3 u
PC,LUD6,ITF3	3.3 	2.8 	2.7 
PC,LUD6,ITF4	3.2 	2.3 	2.9 
PC,LUD6,ITF5	2 	2 	2 
PC,LUD6,ITF6	2.5 	2.3 	2 
PC,LUD6,ITG	2.4 	2.2 	2.2 
PC,LUD6,ITG1	2.3 	2.2 	2.5 
PC,LUD6,ITG2	2.5 	2.2 	1.9 
PC,LUD6,ITH	3.6 	2.9 	3 
PC,LUD6,ITH1	1.2 	0.9 	0.8 u
PC,LUD6,ITH2	0.8 	0.7 	0.9 
PC,LUD6,ITH3	5.4 	4.4 	4.5 
PC,LUD6,ITH4	2.1 	1.7 	2.3 
PC,LUD6,ITH5	4.1 	3.4 	3.4 
PC,LUD6,ITI	2.9 	2.6 	2.2 
PC,LUD6,ITI1	2.4 	2.2 	2.5 
PC,LUD6,ITI2	2.9 	2.2 	1.2 
PC,LUD6,ITI3	2.4 	2.2 	2.3 
PC,LUD6,ITI4	3.9 	3.6 	2.3 
PC,LUD6,LT	1.7 	1.4 	1.6 
PC,LUD6,LT0	1.8 	1.4 	1.6 
PC,LUD6,LT00	1.8 	1.4 	1.6 
PC,LUD6,LU	4.7 	6.2 	5 
PC,LUD6,LU0	4.7 	6.2 	5 
PC,LUD6,LU00	4.7 	6.2 	5 
PC,LUD6,LV	1.5 	1.1 	1.2 
PC,LUD6,LV0	1.6 	1.2 	1.2 
PC,LUD6,LV00	1.6 	1.2 	1.2 
PC,LUD6,MT	4.8 u	3.8 	: 
PC,LUD6,MT0	4.8 u	3.8 	: 
PC,LUD6,MT00	4.8 u	3.8 	: 
PC,LUD6,NL	8.3 	8.9 	9.6 
PC,LUD6,NL1	5.4 	6.7 	6.7 
PC,LUD6,NL11	5.9 	4.8 	8.6 
PC,LUD6,NL12	5.9 	8.4 	6.1 
PC,LUD6,NL13	4.1 	5.9 	5.7 
PC,LUD6,NL2	7.2 	7.9 	7.6 
PC,LUD6,NL21	9.1 	8.5 	6.5 
PC,LUD6,NL22	7.2 	5.4 	8.2 
PC,LUD6,NL23	4.4 	12.6 	8 
PC,LUD6,NL3	12.2 	13 	14 
PC,LUD6,NL31	7.7 	8.1 	6.4 
PC,LUD6,NL32	8.5 	11.5 	12.2 
PC,LUD6,NL33	18.2 	18.2 	19.6 
PC,LUD6,NL34	12.3 	10.4 	13.5 
PC,LUD6,NL4	8.9 	7.9 	10.6 
PC,LUD6,NL41	9.6 	8.9 	11.5 
PC,LUD6,NL42	7.1 	5.5 	8.5 
PC,LUD6,PL	2.1 	2 	2.2 
PC,LUD6,PL1	2.7 	2.5 	2.6 
PC,LUD6,PL11	3.3 	2.8 	2.5 
PC,LUD6,PL12	2.4 	2.3 	2.6 
PC,LUD6,PL2	2.9 	2.5 	3.2 
PC,LUD6,PL21	2.3 	2.2 	3 
PC,LUD6,PL22	3.5 	3 	3.4 
PC,LUD6,PL3	1.9 	1.7 	2.3 
PC,LUD6,PL31	2 	1.9 	2.5 
PC,LUD6,PL32	1.5 	1.5 	2 
PC,LUD6,PL33	1.8 	1.3 	1.8 
PC,LUD6,PL34	2 	1.9 	2.5 
PC,LUD6,PL4	2 	2 	1.9 
PC,LUD6,PL41	2.4 	2.1 	2.1 
PC,LUD6,PL42	1.6 	1.8 	1.7 
PC,LUD6,PL43	1.9 	1.9 	1.6 
PC,LUD6,PL5	1.9 	2.2 	1.8 
PC,LUD6,PL51	2.2 	2.4 	2.1 
PC,LUD6,PL52	1.3 	1.6 	1.2 
PC,LUD6,PL6	1.9 	1.6 	1.7 
PC,LUD6,PL61	2.1 	2.1 	2.1 
PC,LUD6,PL62	1.4 	1.2 	1.5 
PC,LUD6,PL63	2.2 	1.7 	1.5 
PC,LUD6,PT	2.7 	3.3 	2.5 
PC,LUD6,PT1	2.7 	3.3 	2.5 
PC,LUD6,PT11	3.5 	5.3 	3 
PC,LUD6,PT15	2.7 	2.6 	3.4 
PC,LUD6,PT16	2.9 	3.6 	2.7 
PC,LUD6,PT17	7.3 	5.9 	7.3 
PC,LUD6,PT18	1.5 	1.7 	1.4 
PC,LUD6,RO	1.2 	1 	: 
PC,LUD6,RO1	1 	0.9 	: 
PC,LUD6,RO11	1 	0.9 	: 
PC,LUD6,RO12	1.1 	1 	: 
PC,LUD6,RO2	1.2 	1 	: 
PC,LUD6,RO21	1.2 	0.9 	: 
PC,LUD6,RO22	1.1 	1.2 	: 
PC,LUD6,RO3	1.6 	1.1 	: 
PC,LUD6,RO31	1.3 	0.9 	: 
PC,LUD6,RO32	7 	4.5 	: 
PC,LUD6,RO4	1.1 	0.9 	: 
PC,LUD6,RO41	1.3 	1 	: 
PC,LUD6,RO42	0.9 	0.8 	: 
PC,LUD6,SE	1.6 	1.3 	1.2 
PC,LUD6,SE1	2.2 	2 	2.3 
PC,LUD6,SE11	3.9 	3.1 	3.9 
PC,LUD6,SE12	1.9 	1.9 	2.1 
PC,LUD6,SE2	2.3 	2 	1.8 
PC,LUD6,SE21	1.8 	1.5 	1.5 
PC,LUD6,SE22	2.9 	2.1 	2.3 
PC,LUD6,SE23	2.5 	2.5 	2 
PC,LUD6,SE3	1.3 	1 	0.8 
PC,LUD6,SE31	1.9 	1.7 	1.3 
PC,LUD6,SE32	1.4 	0.8 	0.7 
PC,LUD6,SE33	0.9 	0.8 	0.6 
PC,LUD6,SI	2.1 	1.7 	2.3 
PC,LUD6,SI0	2.1 	1.7 	2.3 
PC,LUD6,SI03	1.9 	1.6 	2.2 
PC,LUD6,SI04	2.5 	1.9 	2.4 
PC,LUD6,SK	1.7 	1.6 	1.5 
PC,LUD6,SK0	1.7 	1.6 	1.5 
PC,LUD6,SK01	6.3 	8.9 	6.6 
PC,LUD6,SK02	2 	1.6 	2.2 
PC,LUD6,SK03	1.2 	1.2 	1 
PC,LUD6,SK04	1.2 	1 	0.8 
PC,LUD6,UK	2.5 	2.3 	2.1 
PC,LUD6,UKC	3 	2.7 	2.5 
PC,LUD6,UKC1	4.1 	3.5 	3.5 
PC,LUD6,UKC2	2.4 	2.3 	2 
PC,LUD6,UKD	4.1 	3 	2.8 
PC,LUD6,UKD1	1.6 	1.4 	2.1 
PC,LUD6,UKD3	11.2 	3.1 u	5.4 u
PC,LUD6,UKD4	5.3 	5.5 	2.6 
PC,LUD6,UKD6	2.5 u	2.4 u	1.9 u
PC,LUD6,UKD7	14.8 	8.4 u	8 u
PC,LUD6,UKE	3.4 	2.6 	2.7 
PC,LUD6,UKE1	1.1 u	: 	1.4 u
PC,LUD6,UKE2	2.3 	2.2 	2.2 
PC,LUD6,UKE3	8.9 	6.9 	7.4 
PC,LUD6,UKE4	7.6 	5.3 	3.8 
PC,LUD6,UKF	3.9 	3.8 	2.3 
PC,LUD6,UKF1	3.1 	2.8 	2 u
PC,LUD6,UKF2	3.9 	4.5 	1.4 u
PC,LUD6,UKF3	4.5 	4 	3.2 
PC,LUD6,UKG	4.4 	4 	3.1 
PC,LUD6,UKG1	3.8 	3.5 	2.8 
PC,LUD6,UKG2	3.1 	2.6 	2 
PC,LUD6,UKG3	17.2 	16.9 	12.9 
PC,LUD6,UKH	2.4 	2.6 	2 
PC,LUD6,UKH1	1.4 	1.3 	1.3 
PC,LUD6,UKH2	5.9 	6.5 	5.2 
PC,LUD6,UKH3	3.3 	3.8 	1.7 u
PC,LUD6,UKI	19.1 	18.5 	18.4 
PC,LUD6,UKI3	26.6 u	20.2 u	33.9 u
PC,LUD6,UKI4	19 u	18.5 u	20.9 u
PC,LUD6,UKI5	21.4 	21.9 	19.4 
PC,LUD6,UKI6	15.8 u	20 u	17.7 u
PC,LUD6,UKI7	18 	13.9 u	13.5 u
PC,LUD6,UKJ	5.5 	5.4 	5.3 
PC,LUD6,UKJ1	7.4 	7.7 	7.9 
PC,LUD6,UKJ2	4.1 	3.9 	3.2 
PC,LUD6,UKJ3	4.5 	3.9 	4.5 
PC,LUD6,UKJ4	5.6 	5.8 	5.4 
PC,LUD6,UKK	1.4 	0.9 	1 
PC,LUD6,UKK1	1.8 	1.3 	1.7 
PC,LUD6,UKK2	1.2 	0.7 u	0.6 
PC,LUD6,UKK3	0.9 u	: 	0.3 u
PC,LUD6,UKK4	1.4 	1.2 u	0.9 
PC,LUD6,UKL	2 	1.8 	1.6 
PC,LUD6,UKL1	2.1 	1.7 	1.8 
PC,LUD6,UKL2	1.8 	2 	1.4 
PC,LUD6,UKM	1 	1 	1.1 
PC,LUD6,UKM2	1.4 	1.2 	1.4 
PC,LUD6,UKM3	2.3 	1.7 	2 
PC,LUD6,UKM5	1 	1.8 	1.2 
PC,LUD6,UKM6	0.4 	0.5 	0.6 
PC,LUD6,UKN	1.9 	1.9 	1.9 
PC,LUD6,UKN0	1.9 	1.9 	1.9 
PC,LUE,AT	4.7 	4.5 	4.5 
PC,LUE,AT1	5.6 	5.5 	6 
PC,LUE,AT11	6.8 	6.6 	6.4 
PC,LUE,AT12	4.7 	4.5 	5.2 
PC,LUE,AT13	36.1 	40.5 	42.2 
PC,LUE,AT2	4.6 	4.2 	3.8 
PC,LUE,AT21	3.8 	3.3 	2.9 
PC,LUE,AT22	5 	4.7 	4.4 
PC,LUE,AT3	4.2 	4.1 	3.9 
PC,LUE,AT31	6.6 	6.1 	5.5 
PC,LUE,AT32	3.2 	3 	3.8 
PC,LUE,AT33	2.4 	2.5 	2.3 
PC,LUE,AT34	5.3 	5.6 	4.5 
PC,LUE,BE	15.9 	15 	16.7 
PC,LUE,BE1	66.7 	75.3 	75.9 
PC,LUE,BE10	66.7 	75.3 	75.9 
PC,LUE,BE2	20.5 	20.4 	22.5 
PC,LUE,BE21	26.4 	23.3 	25.2 
PC,LUE,BE22	20.2 	20.9 	31.3 
PC,LUE,BE23	19.4 	20.2 	18.7 
PC,LUE,BE24	21.4 	21 	21.3 
PC,LUE,BE25	15.9 	17.3 	17.8 
PC,LUE,BE3	11.8 	10.1 	11.4 
PC,LUE,BE31	23.5 	18.8 	24.4 
PC,LUE,BE32	15.2 	12.2 	15.7 
PC,LUE,BE33	14.5 	16.3 	15.8 
PC,LUE,BE34	4.4 	2.2 	4 
PC,LUE,BE35	10.8 	8.6 	7.4 
PC,LUE,BG	2.4 	1.9 	: 
PC,LUE,BG3	2.4 	2 	: 
PC,LUE,BG31	2 	1.4 	: 
PC,LUE,BG32	2.2 	1.9 	: 
PC,LUE,BG33	2.5 	3.1 	: 
PC,LUE,BG34	2.7 	1.8 	: 
PC,LUE,BG4	2.5 	1.9 	: 
PC,LUE,BG41	3.1 	2.4 	: 
PC,LUE,BG42	2 	1.4 	: 
PC,LUE,CY	4.7 	3.3 	: 
PC,LUE,CY0	4.7 	3.3 	: 
PC,LUE,CY00	4.7 	3.3 	: 
PC,LUE,CZ	5.1 	5.2 	5.9 
PC,LUE,CZ0	5.1 	5.2 	5.9 
PC,LUE,CZ01	14.5 	16.7 	13.9 
PC,LUE,CZ02	4.7 	4.6 	6.5 
PC,LUE,CZ03	4.1 	4 	4.1 
PC,LUE,CZ04	6.1 	7 	7.4 
PC,LUE,CZ05	5.1 	4.9 	5.7 
PC,LUE,CZ06	4.9 	4.8 	5.7 
PC,LUE,CZ07	5.8 	6.1 	6.8 
PC,LUE,CZ08	5.9 	6.3 	6.2 
PC,LUE,DE	9.6 	9.4 	9.3 
PC,LUE,DE1	9.7 	9.3 	8.9 
PC,LUE,DE11	10.5 	9.3 	9.3 
PC,LUE,DE12	11.1 	12.9 	13 
PC,LUE,DE13	8.6 	8 	7.4 
PC,LUE,DE14	8.7 	8 	7 
PC,LUE,DE2	8.5 	7.4 	6.6 
PC,LUE,DE21	9.3 	10.1 	9 
PC,LUE,DE22	5.6 	6.2 	5.2 
PC,LUE,DE23	9 	6.4 	5 
PC,LUE,DE24	10.3 	5.9 	6.1 
PC,LUE,DE25	10.3 	8.3 	7.6 
PC,LUE,DE26	8.5 	5.8 	6 
PC,LUE,DE27	7.3 	7 	5.5 
PC,LUE,DE3	51.8 	59.4 	62.9 
PC,LUE,DE30	51.8 	59.4 	62.9 
PC,LUE,DE4	6.9 	6.5 	7.1 
PC,LUE,DE40	6.9 	6.5 	7.1 
PC,LUE,DE5	43.3 	45.5 	54.3 
PC,LUE,DE50	43.3 	45.5 	54.3 
PC,LUE,DE6	43.8 	47.1 	47.5 
PC,LUE,DE60	43.8 	47.1 	47.5 
PC,LUE,DE7	8.9 	8.3 	10.4 
PC,LUE,DE71	11.6 	12.2 	15.3 
PC,LUE,DE72	7.3 	6.6 	8.5 
PC,LUE,DE73	7.4 	5.9 	7.3 
PC,LUE,DE8	7.9 	7.8 	7.1 
PC,LUE,DE80	7.9 	7.8 	7.1 
PC,LUE,DE9	9.4 	9.6 	8.6 
PC,LUE,DE91	9.9 	8.9 	6.1 
PC,LUE,DE92	11.9 	10.3 	9.8 
PC,LUE,DE93	8.2 	9.4 	8.3 
PC,LUE,DE94	8.9 	9.7 	9.4 
PC,LUE,DEA	14.7 	16 	17.1 
PC,LUE,DEA1	21.8 	24.4 	27.9 
PC,LUE,DEA2	15 	16.6 	17 
PC,LUE,DEA3	12.1 	11.6 	14.6 
PC,LUE,DEA4	11.1 	12.1 	12.6 
PC,LUE,DEA5	14.9 	17 	15.9 
PC,LUE,DEB	8.2 	8.5 	9.5 
PC,LUE,DEB1	9.7 	10.5 	9.7 
PC,LUE,DEB2	4.3 	4.9 	6.8 
